Lake.Name,Counted.By,Date.Sampled,Host.Species,Parasite,Egg.Number
Pickerel,KJM,08/30/2022,Pulicaria,Coke,1
Pickerel,KJM,08/30/2022,Pulicaria,Coke,2
Pickerel,KJM,08/30/2022,Pulicaria,Coke,0
Pickerel,KJM,08/30/2022,Parvula,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,2
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,2
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/15/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,0
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,Coke,1
Pickerel,KJM,09/15/2022,Dentifera,MicG,1
Pickerel,KJM,09/15/2022,Dentifera,MicG,1
Pickerel,KJM,09/15/2022,Dentifera,MicG,0
Pickerel,KJM,09/15/2022,Dentifera,MicG,1
Pickerel,KJM,09/15/2022,Dentifera,MicG,0
Pickerel,KJM,09/15/2022,Dentifera,MicG,1
Pickerel,KJM,09/15/2022,Dentifera,MicG,1
Pickerel,KJM,09/15/2022,Dentifera,Past,0
Pickerel,KJM,09/15/2022,Dentifera,Past,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/15/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/15/2022,Cerio,Uninfected,1
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,1
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,1
Pickerel,KJM,09/15/2022,Cerio,Uninfected,1
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,1
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Cerio,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,2
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,2
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/15/2022,Pulicaria,Coke,0
Pickerel,KJM,09/15/2022,Pulicaria,Coke,0
Pickerel,KJM,09/15/2022,Pulicaria,Coke,1
Pickerel,KJM,09/15/2022,Pulicaria,Coke,1
Pickerel,KJM,09/15/2022,Pulicaria,Coke,0
Pickerel,KJM,09/15/2022,Pulicaria,Coke,0
Pickerel,KJM,09/15/2022,Pulicaria,Coke,1
Pickerel,KJM,09/15/2022,Pulicaria,Coke,0
Pickerel,KJM,09/15/2022,Pulicaria,Coke,0
Pickerel,KJM,09/15/2022,Parvula,Uninfected,0
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,2
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,2
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,0
Pickerel,KJM,09/29/2022,Dentifera,Uninfected,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,0
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,0
Pickerel,KJM,09/29/2022,Dentifera,MicG,0
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,0
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,0
Pickerel,KJM,09/29/2022,Dentifera,MicG,1
Pickerel,KJM,09/29/2022,Dentifera,MicG,0
Pickerel,KJM,09/29/2022,Dentifera,MicG,0
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,0
Pickerel,KJM,09/29/2022,Dentifera,Coke,0
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,0
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,0
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,0
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,2
Pickerel,KJM,09/29/2022,Dentifera,Coke,0
Pickerel,KJM,09/29/2022,Dentifera,Coke,0
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,0
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,0
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Dentifera,Coke,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,2
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,1
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,0
Pickerel,KJM,09/29/2022,Retrocurva,Uninfected,2
Pickerel,KJM,09/29/2022,Retrocurva,Coke,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,1
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,1
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,2
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,1
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,1
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,1
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Cerio,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,1
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Uninfected,0
Pickerel,KJM,09/29/2022,Pulicaria,Coke,0
Pickerel,KJM,09/29/2022,Pulicaria,Coke,1
Pickerel,KJM,09/29/2022,Pulicaria,Coke,2
Pickerel,KJM,09/29/2022,Pulicaria,Coke,1
Pickerel,KJM,09/29/2022,Pulicaria,Coke,1
Pickerel,KJM,09/29/2022,Pulicaria,Coke,1
Pickerel,KJM,09/29/2022,Pulicaria,Coke,0
Pickerel,KJM,09/29/2022,Pulicaria,Coke,0
Pickerel,KJM,09/29/2022,Pulicaria,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,2
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,0
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Uninfected,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,Coke,0
Pickerel,KJM,10/13/2022,Dentifera,Coke,1
Pickerel,KJM,10/13/2022,Dentifera,MicG,0
Pickerel,KJM,10/13/2022,Dentifera,MicG,0
Pickerel,KJM,10/13/2022,Dentifera,MicG,1
Pickerel,KJM,10/13/2022,Dentifera,MicG,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,0
Pickerel,KJM,10/13/2022,Retrocurva,Uninfected,1
Pickerel,KJM,10/13/2022,Retrocurva,Coke,1
Pickerel,KJM,10/13/2022,Retrocurva,Coke,1
Pickerel,KJM,10/13/2022,Retrocurva,Coke,0
Pickerel,KJM,10/13/2022,Retrocurva,Coke,0
Pickerel,KJM,10/13/2022,Retrocurva,Coke,0
Pickerel,KJM,10/13/2022,Retrocurva,Coke,1
Pickerel,KJM,10/13/2022,Retrocurva,Coke,0
Pickerel,KJM,10/13/2022,Retrocurva,Coke,0
Pickerel,KJM,10/13/2022,Retrocurva,Spiro,1
Pickerel,KJM,10/13/2022,Retrocurva,Spiro,0
Pickerel,KJM,10/13/2022,Retrocurva,Spiro,1
Pickerel,KJM,10/13/2022,Cerio,Uninfected,1
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,1
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,e
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,1
Pickerel,KJM,10/13/2022,Cerio,Uninfected,e
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,1
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Cerio,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,1
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,1
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,1
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,1
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,1
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Uninfected,0
Pickerel,KJM,10/13/2022,Pulicaria,Spiro,0
Pickerel,KJM,10/13/2022,Pulicaria,Coke,0
Pickerel,KJM,10/13/2022,Pulicaria,Coke,0
Pickerel,KJM,10/13/2022,Pulicaria,Coke,0
